
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.570791,-0.813159,-0.113888,um,Surface,Ellipsoid Axis C,1,ATMgroup,3,
0.647129,0.220746,0.729723,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
