
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.99352,um,Surface,1,TVCgroup,0,
9.97715,um,Surface,1,ATMgroup,3,
