
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.1318,um,Surface,1,TVCgroup,0,
54.779,um,Surface,1,ATMgroup,4,
