
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
50.7916,78.883,35.1844,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
27.8077,38.5903,37.7279,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
