
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
100.35,110.243,51.7266,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
69.4551,36.8288,26.3908,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
