
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.818357,0.315656,0.480264,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.173676,-0.984305,-0.0313209,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
