
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.4569,um,Surface,1,TVCgroup,0,
10.9356,um,Surface,1,ATMgroup,3,
