
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43770.8,80848.1,183.91,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,1,
43834.3,80815.7,169.404,um,Surface,2,Center of Image Mass,Image 1,1,TVC,0,
