
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.192865,,Cell,1,TVC,0,
0.212539,,Cell,1,TVC,1,
0.359431,,Cell,1,TVC,2,
0.425354,,Cell,1,TVC,3,
0.552495,,Cell,1,ATM,4,
0.552431,,Cell,1,ATM,7,
