
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
565.112,um^3,Cell,1,TVC,0,
1719.85,um^3,Cell,1,TVC,1,
639.555,um^3,Cell,1,TVC,2,
2080.97,um^3,Cell,1,TVC,3,
6116.18,um^3,Cell,1,ATM,4,
6974.73,um^3,Cell,1,ATM,7,
