
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.337215,,Nucleus,1,TVC,0,100000000,
0.354097,,Nucleus,1,TVC,1,100000001,
0.323784,,Nucleus,1,TVC,2,100000002,
0.402653,,Nucleus,1,TVC,3,100000003,
0.642392,,Nucleus,1,ATM,4,100000004,
0.60082,,Nucleus,1,ATM,7,100000007,
