
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
5.95815,um,Cell,1,TVC,1,
8.60884,um,Cell,1,TVC,5,
7.34919,um,Cell,1,TVC,6,
9.2977,um,Cell,1,TVC,8,
12.1819,um,Cell,1,ATM,11,
9.67997,um,Cell,1,ATM,12,
