
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
821.445,um^3,Cell,1,TVC,1,
2055.51,um^3,Cell,1,TVC,5,
1495.58,um^3,Cell,1,TVC,6,
2546.24,um^3,Cell,1,TVC,8,
7421.29,um^3,Cell,1,ATM,11,
5010.48,um^3,Cell,1,ATM,12,
