
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.37249,um,Nucleus,1,TVC,0,100000000,
4.33982,um,Nucleus,1,TVC,1,100000001,
2.9855,um,Nucleus,1,TVC,3,100000003,
4.27419,um,Nucleus,1,TVC,6,100000006,
5.69008,um,Nucleus,1,ATM,8,100000008,
5.62112,um,Nucleus,1,ATM,9,100000009,
