
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
177.027,um^3,Nucleus,1,TVC,0,100000000,
298.036,um^3,Nucleus,1,TVC,1,100000001,
137.033,um^3,Nucleus,1,TVC,3,100000003,
270.061,um^3,Nucleus,1,TVC,6,100000006,
585.799,um^3,Nucleus,1,ATM,8,100000008,
620.622,um^3,Nucleus,1,ATM,9,100000009,
