
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36336.7,52792.9,188.589,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
36412.1,52745.7,156.656,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
