
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.53728,um,Cell,1,ATM,1,
8.81554,um,Cell,1,ATM,2,
3.95381,um,Cell,1,TVC,3,
5.94899,um,Cell,1,TVC,4,
4.77529,um,Cell,1,TVC,5,
5.76588,um,Cell,1,TVC,6,
