
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
6.02458,um,Nucleus,1,ATM,4,100000004,
3.82308,um,Nucleus,1,TVC,6,100000006,
5.85891,um,Nucleus,1,ATM,8,100000008,
3.81194,um,Nucleus,1,TVC,9,100000009,
3.87553,um,Nucleus,1,TVC,10,100000010,
3.96322,um,Nucleus,1,TVC,11,100000011,
