
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35102.6,39242.1,-51.8084,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
35094.5,39201.4,-41.6887,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
35172.3,39210.4,-42.4166,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
35166.9,39223.2,-37.2346,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,9,
35191.3,39205.6,-39.2541,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,10,
35181.9,39218.1,-34.5873,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,11,
