
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.739907,,Cell,1,ATM,4,
0.432209,,Cell,1,TVC,6,
0.737868,,Cell,1,ATM,8,
0.407722,,Cell,1,TVC,9,
0.281175,,Cell,1,TVC,10,
0.279963,,Cell,1,TVC,11,
