
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38743.5,73019.5,70.4989,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
38766.6,72963.7,48.8097,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
