
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42042.5,27495.4,191.573,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
42075,27432.7,183.632,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
