
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.2999,um,Surface,1,ATMgroup,0,
14.5569,um,Surface,1,TVCgroup,1,
