
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
2512.99,um^2,Cell,1,ATM,5,
2369.91,um^2,Cell,1,ATM,6,
803.679,um^2,Cell,1,TVC,7,
760.372,um^2,Cell,1,TVC,8,
1269.52,um^2,Cell,1,TVC,9,
1322.91,um^2,Cell,1,TVC,10,
