
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.626541,,Nucleus,1,TVC,0,100000000,
0.599673,,Nucleus,1,TVC,1,100000001,
0.625714,,Nucleus,1,TVC,2,100000002,
0.630444,,Nucleus,1,TVC,3,100000003,
0.609056,,Nucleus,1,ATM,5,100000005,
0.629007,,Nucleus,1,ATM,7,100000007,
