
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.414631,,Nucleus,1,ATM,0,100000000,
0.554504,,Nucleus,1,ATM,1,100000001,
0.415819,,Nucleus,1,TVC,2,100000002,
0.278791,,Nucleus,1,TVC,3,100000003,
0.46296,,Nucleus,1,TVC,4,100000004,
0.520305,,Nucleus,1,TVC,5,100000005,
