
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.51717,um,Cell,1,TVC,0,
7.82998,um,Cell,1,TVC,1,
8.18603,um,Cell,1,TVC,2,
7.13598,um,Cell,1,TVC,3,
8.5454,um,Cell,1,ATM,4,
10.1148,um,Cell,1,ATM,5,
