
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
179.414,um^3,Nucleus,1,TVC,0,100000000,
124.749,um^3,Nucleus,1,TVC,1,100000001,
99.8266,um^3,Nucleus,1,TVC,2,100000002,
68.0667,um^3,Nucleus,1,TVC,3,100000003,
446.587,um^3,Nucleus,1,ATM,4,100000004,
498.176,um^3,Nucleus,1,ATM,5,100000005,
