
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.393791,,Cell,1,TVC,0,
0.33454,,Cell,1,TVC,1,
0.610149,,Cell,1,TVC,2,
0.487549,,Cell,1,TVC,3,
0.113235,,Cell,1,ATM,4,
0.164265,,Cell,1,ATM,5,
