
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43668.4,61200.5,86.7335,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
43637,61155.7,97.0127,um,Cell,Cell Center of Homogeneous Mass,1,ATM,11,
43722.1,61260.2,81.5227,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
43715.2,61252.2,82.2612,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
43713.1,61243.6,83.8395,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
43705.9,61237.7,84.0169,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
