
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33808,46683.2,113.255,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
33778.3,46634.1,142.434,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
