
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
33808,46683.2,113.255,um,Surface,Position,1,ATMgroup,0,
33778.3,46634.1,142.434,um,Surface,Position,1,TVCgroup,2,
