
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.570956,-0.814884,-0.0998706,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.659887,-0.696183,0.282626,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
