
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.366591,0.0947484,-0.925545,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
-0.0798363,-0.905339,0.417117,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
