
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
14.9741,um,Surface,1,TVCgroup,0,
54.9491,um,Surface,1,ATMgroup,3,
