
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.2211,um,Surface,1,ATMgroup,0,
13.8599,um,Surface,1,TVCgroup,2,
