
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33320.1,70051,109.224,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
33272.1,69993.1,78.3132,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
