
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.3738,um,Surface,1,ATMgroup,0,
6.9484,um,Surface,1,TVCgroup,2,
