
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34110,82092.6,48.9071,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
34170.7,82098,52.0238,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
