
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.70667,um,Surface,1,TVCgroup,0,
7.29674,um,Surface,1,ATMgroup,2,
