
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.23353,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000000,
5.26353,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,2,100000002,
0.921787,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
2.62736,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000006,
1.38392,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,9,100000009,
2.23233,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,10,100000010,
