
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.5747,26.8879,59.3059,um,Cell,Cell BoundingBoxOO Length,1,ATM,0,
14.8969,25.6237,85.756,um,Cell,Cell BoundingBoxOO Length,1,ATM,2,
14.2707,17.8995,24.7168,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
19.2201,21.0742,22.5322,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
13.0509,15.1059,21.5052,um,Cell,Cell BoundingBoxOO Length,1,TVC,9,
15.6638,23.7577,26.2951,um,Cell,Cell BoundingBoxOO Length,1,TVC,10,
