
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43547.2,65971,193.848,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
43599.9,66036.3,172.763,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
