
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
45724.4,36839.3,52.0676,um,Nucleus,Nucleus Position,1,ATM,3,100000003,
45716.8,36856.9,54.4946,um,Nucleus,Nucleus Position,1,ATM,4,100000004,
45678.9,36886,19.8818,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
45691.9,36887.9,24.105,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
45683.4,36896.5,22.903,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
