
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.80993,0.535599,-0.239053,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
0.80898,0.307356,-0.501082,um,Cell,Cell Ellipsoid Axis A,1,ATM,5,
-0.675534,-0.348338,0.649857,um,Cell,Cell Ellipsoid Axis A,1,ATM,6,
-0.839242,-0.345012,-0.420285,um,Cell,Cell Ellipsoid Axis A,1,TVC,0,
0.764244,-0.250705,0.594204,um,Cell,Cell Ellipsoid Axis A,1,TVC,1,
-0.577044,0.444212,-0.685344,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
0.844496,0.390365,0.366663,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
