
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1777.33,um^3,Cell,1,TVC,0,
897.208,um^3,Cell,1,TVC,1,
1108.35,um^3,Cell,1,TVC,2,
539.432,um^3,Cell,1,TVC,3,
1293.86,um^3,Cell,1,ATM,4,
5425,um^3,Cell,1,ATM,5,
2163.19,um^3,Cell,1,ATM,6,
