
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
32685.5,44645.8,112.292,um,Nucleus,Nucleus Position,1,ATM,4,100000004,
32670.8,44672.6,114.393,um,Nucleus,Nucleus Position,1,ATM,5,100000005,
32679.8,44640.5,114.189,um,Nucleus,Nucleus Position,1,ATM,6,100000006,
32720.1,44631.2,80.2645,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
32728.1,44635.6,82.3208,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
32705.7,44631,92.1796,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
32705.7,44625.6,95.2233,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
