
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0901349,,Cell,1,TVC,0,
0.147786,,Cell,1,TVC,1,
0.165624,,Cell,1,TVC,2,
0.043068,,Cell,1,TVC,3,
0.0594122,,Cell,1,ATM,4,
0.109693,,Cell,1,ATM,5,
0.121075,,Cell,1,ATM,6,
