
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.7512,um,Surface,1,TVCgroup,0,
9.86461,um,Surface,1,ATMgroup,3,
