
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43511.1,67531,122.906,um,Surface,1,Center of Image Mass,Image 1,1,ATM,5,
43529.7,67548.6,106.286,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
