
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.384417,,Nucleus,1,TVC,3,100000000,
0.343331,,Nucleus,1,TVC,4,100000001,
0.334604,,Nucleus,1,TVC,5,100000002,
0.418585,,Nucleus,1,TVC,6,100000003,
0.477401,,Nucleus,1,ATM,7,100000004,
0.484828,,Nucleus,1,ATM,8,100000005,
