
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.51708,um,Nucleus,1,ATM,2,100000000,
5.89803,um,Nucleus,1,ATM,4,100000002,
3.10523,um,Nucleus,1,TVC,7,100000005,
3.73906,um,Nucleus,1,TVC,9,100000007,
3.96714,um,Nucleus,1,TVC,10,100000008,
3.66081,um,Nucleus,1,TVC,11,100000009,
