
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
33325.3,55363.8,-79.3345,um,Nucleus,Nucleus Position,1,ATM,2,100000000,
33311,55344.2,-72.1314,um,Nucleus,Nucleus Position,1,ATM,4,100000002,
33281.4,55297.4,-39.9033,um,Nucleus,Nucleus Position,1,TVC,7,100000005,
33278.4,55294.3,-37.5254,um,Nucleus,Nucleus Position,1,TVC,9,100000007,
33266.4,55300.4,-37.2418,um,Nucleus,Nucleus Position,1,TVC,10,100000008,
33272.3,55306.9,-40.3825,um,Nucleus,Nucleus Position,1,TVC,11,100000009,
