
Cell Position
 ==================== 
Cell Position X,Cell Position Y,Cell Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38659.2,87736.1,121.589,um,Cell,Cell Position,1,ATM,1,
38636.7,87771.3,125.449,um,Cell,Cell Position,1,ATM,3,
38661.1,87751,119.272,um,Cell,Cell Position,1,ATM,4,
38649,87753.3,123.548,um,Cell,Cell Position,1,ATM,5,
38725.7,87744,112.89,um,Cell,Cell Position,1,TVC,0,
38729,87743.1,122.208,um,Cell,Cell Position,1,TVC,2,
