
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45092.7,43737.6,28.8361,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
45037.7,43654.6,36.1591,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
