
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.244396,,Cell,1,TVC,1,
0.500705,,Cell,1,TVC,2,
0.31686,,Cell,1,TVC,3,
0.372444,,Cell,1,TVC,4,
0.630239,,Cell,1,ATM,5,
0.636589,,Cell,1,ATM,6,
