
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1173.19,um^3,Cell,1,TVC,1,
1189.5,um^3,Cell,1,TVC,2,
1319.31,um^3,Cell,1,TVC,3,
2010.86,um^3,Cell,1,TVC,4,
3074.62,um^3,Cell,1,ATM,5,
4873.59,um^3,Cell,1,ATM,6,
