
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.74846,um,Nucleus,1,TVC,1,100000000,
2.66493,um,Nucleus,1,TVC,2,100000001,
3.05174,um,Nucleus,1,TVC,3,100000002,
3.49549,um,Nucleus,1,TVC,4,100000003,
3.23525,um,Nucleus,1,ATM,5,100000004,
4.16699,um,Nucleus,1,ATM,6,100000005,
