
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.487688,,Cell,1,ATM,2,
0.5026,,Cell,1,ATM,5,
0.528116,,Cell,1,TVC,6,
0.495497,,Cell,1,TVC,7,
0.504765,,Cell,1,TVC,9,
0.532262,,Cell,1,TVC,10,
