
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
33307.4,67557.6,113.426,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
33326.5,67570.1,115.019,um,Nucleus,Nucleus Position,1,ATM,1,100000001,
33323.6,67607,143.164,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
33329.6,67598.1,145.622,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
33327.5,67611.7,149.443,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
33329.2,67602,151.842,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
