
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.21346,um,Nucleus,1,TVC,3,100000002,
2.10089,um,Nucleus,1,TVC,5,100000004,
2.4039,um,Nucleus,1,TVC,6,100000005,
3.27213,um,Nucleus,1,TVC,7,100000006,
3.50541,um,Nucleus,1,ATM,8,100000007,
4.05045,um,Nucleus,1,ATM,9,100000008,
