
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.643778,,Nucleus,1,ATM,0,100000000,
0.613225,,Nucleus,1,TVC,1,100000001,
0.642801,,Nucleus,1,ATM,2,100000002,
0.653858,,Nucleus,1,ATM,3,100000003,
