
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.95787,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000005,
1.06968,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
0.697577,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000001,
1.70884,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000002,
3.6167,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000003,
2.79423,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000004,
