
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40473.4,56693.5,68.8494,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,0,
40447.2,56735.2,33.5423,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
40457.2,56727.8,39.2182,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
40449.6,56728.5,40.8758,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
40450.2,56725.3,46.2102,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
40455.3,56723,49.0952,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
